DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,ACCU_DC_POWER,ACCU_AC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
24-05-2020 15:45,67334.625,6605.625,160057.4286,6581004.018,643044.2304,32.8169596,40.0954304,0.21446764
24-05-2020 16:00,92390.57143,9055.880357,161748.9643,6673394.589,652100.1107,32.72800313,38.61097187,0.287300781
24-05-2020 16:15,88096.67857,8637.128571,164309.5179,6761491.268,660737.2393,33.25120033,42.48199053,0.289585027
24-05-2020 16:30,76882.85714,7539.710714,166298.5,6838374.125,668276.95,32.8292944,40.12470707,0.242544795
24-05-2020 16:45,88822.08929,8716.778571,168173.1607,6927196.214,676993.7286,32.72574673,39.1215456,0.303546963
24-05-2020 17:00,88017.5,8647.958929,170384.4464,7015213.714,685641.6875,32.85508647,40.3697468,0.294731461
24-05-2020 17:15,57869.82143,5678.173214,172188.4107,7073083.536,691319.8607,32.51563893,38.29546747,0.199998688
24-05-2020 17:30,38298.66072,3749.583928,173353.8393,7111382.196,695069.4446,31.9316625,35.02001971,0.13731327
24-05-2020 17:45,24003.39286,2333.333928,174105.7321,7135385.589,697402.7786,31.36695347,32.59263687,0.088127082
24-05-2020 18:00,13463.58929,1303.605357,174560.125,7148849.179,698706.3839,30.75914113,30.54561567,0.045607709
24-05-2020 18:15,8205.928572,793.0035714,174818,7157055.107,699499.3875,30.156077,29.0945292,0.026994183
24-05-2020 18:30,3298.785714,318.4232143,174961.2321,7160353.893,699817.8107,29.6914124,28.06063633,0.01128363
24-05-2020 18:45,0,0,174989,7160353.893,699817.8107,29.19390867,27.26012787,0.001265866
24-05-2020 19:00,0,0,174989,7160353.893,699817.8107,28.8050252,26.64863687,0
24-05-2020 19:15,0,0,174989,7160353.893,699817.8107,28.41945813,26.3571066,0
24-05-2020 19:30,0,0,174989,7160353.893,699817.8107,28.04134036,26.15662057,0
24-05-2020 19:45,0,0,174989,7160353.893,699817.8107,27.72182007,25.95293373,0
24-05-2020 20:00,0,0,174989,7160353.893,699817.8107,27.46389373,26.05951547,0
24-05-2020 20:15,0,0,174989,7160353.893,699817.8107,27.12241393,25.59638287,0
24-05-2020 20:30,0,0,174989,7160353.893,699817.8107,26.93866167,25.4765034,0
24-05-2020 20:45,0,0,174989,7160353.893,699817.8107,26.813499,25.44114807,0
24-05-2020 21:00,0,0,174989,7160353.893,699817.8107,26.7214192,24.9726014,0
24-05-2020 21:15,0,0,174989,7160353.893,699817.8107,26.061617,23.8103068,0
24-05-2020 21:30,0,0,174989,7160353.893,699817.8107,25.32423829,23.21858671,0
24-05-2020 21:45,0,0,174989,7160353.893,699817.8107,25.05556433,23.1519184,0
24-05-2020 22:00,0,0,174989,7160353.893,699817.8107,24.84250287,23.14363193,0
24-05-2020 22:15,0,0,174989,7160353.893,699817.8107,24.7625794,23.2487568,0
24-05-2020 22:30,0,0,174989,7160353.893,699817.8107,24.6506064,23.19892173,0
24-05-2020 22:45,0,0,174989,7160353.893,699817.8107,24.4036906,23.26634107,0
24-05-2020 23:00,0,0,174989,7160353.893,699817.8107,24.30899047,23.1665956,0
24-05-2020 23:15,0,0,174989,7160353.893,699817.8107,24.17554313,22.93040773,0
24-05-2020 23:30,0,0,174989,7160353.893,699817.8107,24.16959721,22.92681036,0
24-05-2020 23:45,0,0,161031.8571,7160353.893,699817.8107,23.77793187,22.76066687,0
25-05-2020 00:00,0,0,5213.678572,0,0,23.52398087,22.53725387,0
25-05-2020 00:15,0,0,0,0,0,23.57631227,22.5190776,0
25-05-2020 00:30,0,0,0,0,0,23.79398807,22.6662274,0
25-05-2020 00:45,0,0,0,0,0,23.82386273,22.74333293,0
25-05-2020 01:00,0,0,0,0,0,23.81315727,22.72366927,0
25-05-2020 01:15,0,0,0,0,0,23.8431722,22.72266247,0
25-05-2020 01:30,0,0,0,0,0,23.7696665,22.55624171,0
25-05-2020 01:45,0,0,0,0,0,23.74944667,22.52036333,0
25-05-2020 02:00,0,0,0,0,0,23.74525333,22.56290467,0
25-05-2020 02:15,0,0,0,0,0,23.7231018,22.5175476,0
25-05-2020 02:30,0,0,0,0,0,23.66042487,22.52868047,0
25-05-2020 02:45,0,0,0,0,0,23.56479287,22.4498474,0
25-05-2020 03:00,0,0,0,0,0,23.53508313,22.328715,0
25-05-2020 03:15,0,0,0,0,0,23.55293973,22.28171787,0
25-05-2020 03:30,0,0,0,0,0,23.5656494,22.25478333,0
25-05-2020 03:45,0,0,0,0,0,23.53911914,22.20156636,0
25-05-2020 04:00,0,0,0,0,0,23.4719544,22.1696574,0
25-05-2020 04:15,0,0,0,0,0,23.386021,22.07391967,0
25-05-2020 04:30,0,0,0,0,0,23.4240112,22.17654227,0
25-05-2020 04:45,0,0,0,0,0,23.45262647,22.16496173,0
25-05-2020 05:00,0,0,0,0,0,23.35825587,21.58138833,0
25-05-2020 05:15,0,0,0,0,0,23.18258253,21.20090727,0
25-05-2020 05:30,0,0,0,0,0,23.065572,20.99004933,0
25-05-2020 06:00,0,0,0,0,0,22.90438138,21.01892315,0.01427183
25-05-2020 06:15,9018.892857,872.1392857,65.64285715,9018.892857,872.1392857,23.01654486,21.45331457,0.033140704
25-05-2020 06:30,15892.07143,1540.544643,361.1964286,24910.96429,2412.683929,23.31243287,22.07806387,0.050611544
25-05-2020 06:45,25885.64286,2517.5375,861.1785714,50796.60714,4930.221428,23.51573693,22.768512,0.083218589
25-05-2020 07:00,37963.89286,3717.301786,1624.107143,88760.5,8647.523214,23.78894047,23.57560827,0.148654634
25-05-2020 07:15,53687.17857,5265.192857,2743.696429,142447.6786,13912.71607,24.0009094,25.62175893,0.203633949
25-05-2020 07:30,60435,5931.2,4176.857143,202882.6786,19843.91607,24.3116068,28.33232007,0.202892965
25-05-2020 07:45,79574.125,7812.4,5817.375,282456.8036,27656.31607,24.44554647,30.010496,0.281274971
25-05-2020 08:00,76654.42857,7521.6,7840.857143,359111.2321,35177.91607,24.68875133,31.77211313,0.242093163
25-05-2020 08:15,129853.625,12724.5,10310.875,488964.8571,47902.41607,24.93150013,34.9920044,0.444573009
25-05-2020 08:30,146843.2857,14383.3,13688.14286,635808.1429,62285.71607,25.73379057,40.25765564,0.504731108
25-05-2020 08:45,163322.875,15990.9875,17504,799131.0179,78276.70357,26.3876404,43.30431733,0.557017175
25-05-2020 09:00,181662,17778.84286,21738.28571,980793.0179,96055.54643,26.97056067,45.55024,0.618225763
25-05-2020 09:15,196268.875,19201.7375,26377.5,1177061.893,115257.2839,27.71488233,48.363682,0.670448718
25-05-2020 09:30,209238.1429,20464.18571,31344.28571,1386300.036,135721.4696,28.17348427,49.310594,0.714761605
25-05-2020 09:45,222074.8571,21712.88571,36562.03572,1608374.893,157434.3554,28.5507568,51.14308473,0.763036357
25-05-2020 10:00,230920.0536,22572.04286,42129.03571,1839294.946,180006.3982,28.6851826,52.74471267,0.802427213
25-05-2020 10:15,230873.2143,22560.17143,47713.55357,2070168.161,202566.5696,29.21775093,53.5014138,0.834156639
25-05-2020 10:30,245928.6607,24013.6875,53514.76786,2316096.821,226580.2571,29.56794647,55.37232273,0.862766473
25-05-2020 10:45,255876.8572,24964.31786,59612.98214,2571973.679,251544.575,29.84079429,58.03428871,0.891731504
25-05-2020 11:00,261314.6786,25487.84821,65957.57143,2833288.357,277032.4232,30.38230993,59.35841487,0.913182093
25-05-2020 11:15,265383.4643,25881.60536,72343.83929,3098671.821,302914.0286,30.98658047,60.1309834,0.928844529
25-05-2020 11:30,270079.5714,26336.675,78906.39286,3368751.393,329250.7036,31.03626907,60.58494867,0.947984686
25-05-2020 11:45,274643.1607,26779.52322,85510.21429,3643394.554,356030.2268,31.56218267,58.13640527,0.958795863
25-05-2020 12:00,274985.4464,26812.625,92260.58929,3918380,382842.8518,31.59730213,58.96815807,0.965225899
25-05-2020 12:15,277025.8571,27011.31429,98966.28571,4195405.857,409854.1661,32.02379753,58.25814227,0.970586436
25-05-2020 12:30,276426.625,26952.95,105721.375,4471832.482,436807.1161,32.30198567,58.66611747,0.966616829
25-05-2020 12:45,273847,26702.37143,112448.5714,4745679.482,463509.4875,32.3679245,60.75254,0.960006299
25-05-2020 13:00,270429,26370.9375,119121.375,5016108.482,489880.425,32.78869213,60.10255927,0.945328505
25-05-2020 13:15,262416.7381,25592.46667,125704.4524,5278525.22,515472.8917,33.25482186,60.86849729,0.913050096
25-05-2020 13:30,250835.0714,24488.32857,131937.4286,5529360.292,539961.2202,33.4319154,60.25882147,0.865835723
25-05-2020 13:45,255962.4107,24972.65357,138115.4464,5785322.702,564933.8738,33.4819584,59.38402527,0.879347218
25-05-2020 14:00,250431.5179,24446.06607,144251.6429,6035754.22,589379.9399,33.32365333,58.80879913,0.860723365
25-05-2020 14:15,231765.1071,22654.54286,150186.9107,6267519.327,612034.4827,33.5405356,59.1779296,0.799901935
25-05-2020 14:30,222678.0893,21769.67321,155770.9107,6490197.417,633804.156,33.7554728,56.66007293,0.743142924
25-05-2020 14:45,206287.8214,20173.34643,160924.8214,6696485.238,653977.5024,34.09684771,54.98997743,0.760303092
25-05-2020 15:00,222198.2857,21724.95893,166105.4286,6918683.524,675702.4613,34.38259667,57.54735093,0.754912153
25-05-2020 15:15,195367.8929,19113.16964,171285.0357,7114051.417,694815.631,34.23293673,54.87144167,0.677356737
25-05-2020 15:30,173667.8036,16997.91607,175643.75,7287719.22,711813.547,34.278066,49.94577213,0.504949281
25-05-2020 15:45,187186.9107,18316.87321,180232.6786,7474906.131,730130.4202,34.62947793,50.88533153,0.629445343
25-05-2020 16:00,168689.5714,16513.48571,184645.8571,7643595.702,746643.906,34.7056704,51.99498913,0.551405086
25-05-2020 16:15,95108.875,9337.3,187745.25,7738704.577,755981.206,34.31009747,46.1497108,0.306095652
25-05-2020 16:30,43466.42857,4258.771429,189547.2857,7782171.006,760239.9774,33.7051188,39.0915042,0.133736274
25-05-2020 16:45,29196,2840.975,190373.875,7811367.006,763080.9524,32.85124421,34.75786921,0.087811558
25-05-2020 17:00,24905.14286,2421.214286,191030.1429,7836272.149,765502.1667,32.63336773,33.21449167,0.075544088
25-05-2020 17:15,21416.5,2080.525,191606.875,7857688.649,767582.6917,32.45497007,32.52092453,0.067454052
25-05-2020 17:30,15363.85714,1488.671429,192059.1429,7873052.506,769071.3631,32.2224836,31.91202193,0.050618351
25-05-2020 17:45,10723.55357,1037.155357,192355.7679,7883776.059,770108.5185,30.90656127,30.83225113,0.036754939
25-05-2020 18:00,9479.553572,916.4482143,192615.25,7893255.613,771024.9667,29.40557853,28.88499353,0.032407943
25-05-2020 18:15,4963.535714,479.2303571,192790.625,7898219.149,771504.197,28.77471533,27.36364733,0.016571363
25-05-2020 18:30,745.9642857,71.96428572,192859.1607,7898965.113,771576.1613,27.8907064,26.16618667,0.003801943
25-05-2020 18:45,0,0,192862,7898965.113,771576.1613,27.1471252,25.1309936,4.99E-05
25-05-2020 19:00,0,0,192862,7898965.113,771576.1613,26.84466329,24.81299036,0
25-05-2020 19:15,0,0,192862,7898965.113,771576.1613,26.80380247,24.55861207,0
25-05-2020 19:30,0,0,192862,7898965.113,771576.1613,26.5296794,23.8296754,0
25-05-2020 19:45,0,0,192862,7898965.113,771576.1613,26.13919673,23.17435507,0
25-05-2020 20:00,0,0,192862,7898965.113,771576.1613,25.98317053,22.6132344,0
25-05-2020 20:15,0,0,192862,7898965.113,771576.1613,25.92591347,22.99613853,0
25-05-2020 20:30,0,0,192862,7898965.113,771576.1613,26.3512246,24.13337607,0
25-05-2020 20:45,0,0,192862,7898965.113,771576.1613,26.67003993,25.02776693,0
25-05-2020 21:00,0,0,192862,7898965.113,771576.1613,26.74988007,25.32339464,0
25-05-2020 21:15,0,0,192862,7898965.113,771576.1613,26.74337147,25.45649007,0
25-05-2020 21:30,0,0,192862,7898965.113,771576.1613,25.05998927,25.02782793,0
25-05-2020 21:45,0,0,192862,7898965.113,771576.1613,23.2322306,23.09873853,0
25-05-2020 22:00,0,0,192862,7898965.113,771576.1613,22.50070593,21.93613867,0
25-05-2020 22:15,0,0,192862,7898965.113,771576.1613,22.44423013,21.5962768,0
25-05-2020 22:30,0,0,192862,7898965.113,771576.1613,22.48285327,21.49008393,0
25-05-2020 22:45,0,0,192862,7898965.113,771576.1613,22.54673253,21.02742533,0
25-05-2020 23:00,0,0,192862,7898965.113,771576.1613,22.53863333,20.3957946,0
25-05-2020 23:15,0,0,192862,7898965.113,771576.1613,22.499492,20.06586143,0
25-05-2020 23:30,0,0,192862,7898965.113,771576.1613,22.4707174,19.81819447,0
25-05-2020 23:45,0,0,177751,7898965.113,771576.1613,22.384967,19.7203308,0
26-05-2020 00:00,0,0,6149.946428,0,0,22.32996413,19.76913853,0
26-05-2020 00:15,0,0,0,0,0,22.26612553,19.9242026,0
26-05-2020 00:30,0,0,0,0,0,22.27712807,19.96756607,0
26-05-2020 00:45,0,0,0,0,0,22.1519064,19.94849033,0
26-05-2020 01:00,0,0,0,0,0,22.209784,19.79560767,0
26-05-2020 01:15,0,0,0,0,0,22.26695967,19.68824047,0
26-05-2020 01:30,0,0,0,0,0,22.238922,19.58762457,0
26-05-2020 01:45,0,0,0,0,0,22.17399293,19.64816287,0
26-05-2020 02:00,0,0,0,0,0,22.08363447,19.61325487,0
26-05-2020 02:15,0,0,0,0,0,21.98052973,19.47120353,0
26-05-2020 02:30,0,0,0,0,0,21.73555907,19.13982333,0
26-05-2020 02:45,0,0,0,0,0,21.402293,18.911025,0
26-05-2020 03:00,0,0,0,0,0,21.34014087,18.89304193,0
26-05-2020 03:15,0,0,0,0,0,21.35784927,19.0029684,0
26-05-2020 03:30,0,0,0,0,0,21.37924393,19.24936927,0
26-05-2020 03:45,0,0,0,0,0,21.381364,19.32304473,0
26-05-2020 04:00,0,0,0,0,0,21.25942564,19.0175715,0
26-05-2020 04:15,0,0,0,0,0,21.06681733,18.7768678,0
26-05-2020 04:30,0,0,0,0,0,21.37434887,18.97238173,0
26-05-2020 04:45,0,0,0,0,0,21.55023393,19.259316,0
26-05-2020 05:00,0,0,0,0,0,21.64061293,19.09366447,0
26-05-2020 05:15,0,0,0,0,0,21.89979453,19.31231487,0
26-05-2020 05:30,0,0,0,0,0,22.3387368,19.757601,0
26-05-2020 05:45,0,0,0,0,0,22.401477,19.99467973,0.000825436
26-05-2020 06:00,2755.767857,265.9214286,20.32142857,2755.767857,265.9214286,22.49571679,20.22972107,0.010563489
26-05-2020 06:15,8637.285715,835.0339286,154.2142857,11393.05357,1100.955357,22.62713007,20.66840413,0.028758912
26-05-2020 06:30,16522.67857,1602.121429,447.4464286,27915.73214,2703.076786,22.84106447,21.28203347,0.05068186
26-05-2020 06:45,26664.30357,2594.257143,962.5178571,54580.03571,5297.333929,23.17152307,22.29486493,0.084808915
26-05-2020 07:00,40151.76786,3933.2875,1767.392857,94731.80357,9230.621429,23.54695427,23.86682333,0.158288559
26-05-2020 07:15,56277.46429,5519.751786,2943.196429,151009.2679,14750.37321,23.94607947,26.17003387,0.21528912
26-05-2020 07:30,73354.76786,7208.551786,4519.857143,224364.0357,21958.925,24.41617833,29.170227,0.271746877
26-05-2020 07:45,92124.33929,9048.305357,6560.535714,316488.375,31007.23036,24.91252433,32.15568047,0.330588588
26-05-2020 08:00,111467.1786,10928.51071,9052.232143,427955.5536,41935.74107,25.35419907,35.4985922,0.395762367
26-05-2020 08:15,129811.5179,12720.34643,12012.33929,557767.0714,54656.0875,26.09695007,39.08639957,0.451373351
26-05-2020 08:30,147847.25,14481.43393,15396.76786,705614.3214,69137.52143,26.6344054,41.77922547,0.50800591
26-05-2020 08:45,164710.4464,16126.43393,19219.41071,870324.7679,85263.95536,26.99952593,43.4644392,0.56084592
26-05-2020 09:00,180598.875,17675.46429,23420.96429,1050923.643,102939.4196,27.20573713,45.21238613,0.615290657
26-05-2020 09:15,194569,19036.25536,28041.44643,1245492.643,121975.675,27.668807,48.98255793,0.666398724
26-05-2020 09:30,208863.9107,20427.78214,32952.71429,1454356.554,142403.4571,27.95082393,51.05456967,0.720145867
26-05-2020 09:45,215653.9821,21086.93393,38240.98214,1670010.536,163490.3911,28.3790078,53.2701114,0.766008027
26-05-2020 10:00,234480.4286,22916.07143,43641,1904490.964,186406.4625,28.9688944,54.07523427,0.815546264
26-05-2020 10:15,216227.1071,21116.775,49159.41071,2120718.071,207523.2375,29.61952421,55.34798971,0.719329505
26-05-2020 10:30,259007.6429,25270.44822,54885.89286,2379725.714,232793.6857,29.5801188,57.320168,0.984109057
26-05-2020 10:45,246529.25,24059.12857,61186.625,2626254.964,256852.8143,29.96776533,59.42428573,0.852110657
26-05-2020 11:00,268067.8036,26148.81786,67192.73214,2894322.768,283001.6321,30.10053313,56.94452307,0.988618099
26-05-2020 11:15,170245.3036,16646.94821,72726.57143,3064568.071,299648.5804,30.31374713,55.35706793,0.580431214
26-05-2020 11:30,241034.9107,23523.77678,77894.19643,3305602.982,323172.3571,30.50551153,57.03130307,0.838770058
26-05-2020 11:45,215185.4643,21017.34464,83272.89286,3520788.446,344189.7018,30.71699633,52.6329488,0.705263953
26-05-2020 12:00,231785.2321,22622.5125,88563.19643,3752573.679,366812.2143,30.90061507,53.412794,0.688090579
26-05-2020 12:15,278563.4643,27163.68571,95071.10714,4031137.143,393975.9,31.35813793,59.133262,1.054155981
26-05-2020 12:30,172118.1429,16822.97857,100048.4286,4203255.286,410798.8786,31.57839347,54.04231973,0.544855549
26-05-2020 12:45,268710.5893,26211.30893,105773.5179,4471965.875,437010.1875,32.03025313,59.7176536,1.008637932
26-05-2020 13:00,180054.4821,17596.39643,111777.9821,4652020.357,454606.5839,32.626951,60.1761166,0.682372855
26-05-2020 13:15,189248.4821,18488.08214,115231.1607,4841268.839,473094.6661,32.068638,50.04413893,0.591846789
26-05-2020 13:30,236891.4821,23122.21786,121149.7321,5078160.321,496216.8839,32.80097027,58.15341173,0.818109888
26-05-2020 13:45,270711.2143,26400.71786,127242.75,5348871.536,522617.6018,33.18527407,61.56432687,0.956640629
26-05-2020 14:00,182414.75,17828.31071,132940.8929,5531286.286,540445.9125,33.488021,59.6638592,0.718815376
26-05-2020 14:15,75814.44643,7447.316071,135830.9286,5607100.732,547893.2286,32.70759336,48.42773879,0.24348246
26-05-2020 14:30,158090.5,15467.07143,138803.2679,5765191.232,563360.3,32.27215373,44.45963127,0.445260018
26-05-2020 14:45,100082.6964,9824.166071,141905.875,5865273.929,573184.4661,32.34491993,43.7751686,0.302484416
26-05-2020 15:00,99247.66071,9739.723214,144337.1429,5964521.589,582924.1893,32.281588,41.69365867,0.327377192
26-05-2020 15:15,93425.5,9167.598214,146681.6429,6057947.089,592091.7875,32.39553247,42.82737193,0.319140978
26-05-2020 15:30,177462.7857,17367.23929,149931.8393,6235409.875,609459.0268,32.8598512,46.55671167,0.536137697
26-05-2020 15:45,166088.5893,16260.19107,154129.3393,6401498.464,625719.2179,33.26259353,48.231889,0.528659957
26-05-2020 16:00,112561.125,11034.63929,157619.3393,6514059.589,636753.8571,33.40587707,46.34387413,0.37085346
26-05-2020 16:15,139076.3214,13625.3,160752.6607,6653135.911,650379.1571,33.26564864,44.92023793,0.451576416
26-05-2020 16:30,117984.0179,11565.26071,163917.1964,6771119.929,661944.4179,33.16755933,43.82860907,0.393078585
26-05-2020 16:45,130992.9821,12835.80714,166911.1071,6902112.911,674780.225,33.05929993,42.80125093,0.425120669
26-05-2020 17:00,93045.89286,9125.328571,169895.1786,6995158.804,683905.5536,33.04103613,42.6021344,0.310996479
26-05-2020 17:15,22259.66071,2164.810714,171168.875,7017418.464,686070.3643,32.0835266,36.0457806,0.069906493
26-05-2020 17:30,14232.5,1377.898214,171585.2679,7031650.964,687448.2625,31.25639433,31.67289847,0.044067813
26-05-2020 17:45,11071.91071,1070.991071,171894.3214,7042722.875,688519.2536,30.51948247,30.25139567,0.03526559
26-05-2020 18:00,8128.053571,785.4160714,172120.8036,7050850.929,689304.6696,29.59416113,29.09356687,0.026555099
26-05-2020 18:15,1854,179.1,149008,7052704.929,689483.7696,29.09301967,28.16893313,0.024506039
26-05-2020 18:30,0,0,171894.3214,7052704.929,689483.7696,28.737601,27.42860421,0.012341526
26-05-2020 18:45,0,0,78999.73214,7052704.929,689483.7696,28.44485467,26.5186422,0.000690927
26-05-2020 19:00,0,0,77856.19643,7052704.929,689483.7696,28.23783153,26.15416267,0
26-05-2020 19:15,0,0,79316.875,7052704.929,689483.7696,28.0495422,25.89157707,0
26-05-2020 19:30,0,0,172058.4107,7052704.929,689483.7696,27.28030193,25.3176128,0
26-05-2020 19:45,0,0,172008.2143,7052704.929,689483.7696,26.34422813,24.45626427,0
26-05-2020 20:00,0,0,164186.5,7052704.929,689483.7696,25.80482787,23.43174233,0
26-05-2020 20:15,0,0,172029.4464,7052704.929,689483.7696,25.6798888,22.87546187,0
26-05-2020 20:30,0,0,172028.375,7052704.929,689483.7696,26.31762287,23.06435553,0
26-05-2020 20:45,0,0,172218.3036,7052704.929,689483.7696,26.73703436,23.77153671,0
26-05-2020 21:00,0,0,171983.7321,7052704.929,689483.7696,26.739679,24.4989238,0
26-05-2020 21:15,0,0,172059.2321,7052704.929,689483.7696,26.86095393,25.53957727,0
26-05-2020 21:30,0,0,172435.1607,7052704.929,689483.7696,26.75190227,25.910893,0
26-05-2020 21:45,0,0,171939.6071,7052704.929,689483.7696,25.95031553,24.79129033,0
26-05-2020 22:00,0,0,172090.0714,7052704.929,689483.7696,25.97059127,24.29259233,0
26-05-2020 22:15,0,0,172011.4464,7052704.929,689483.7696,25.9664206,24.10255747,0
26-05-2020 22:30,0,0,163835.1786,0,0,25.97672327,23.80661227,0
26-05-2020 22:30,0,0,8059.142857,0,0,,,
26-05-2020 22:45,0,0,172120.8036,0,0,25.81025914,23.5601895,0
26-05-2020 23:00,0,0,172608.4643,0,0,25.31260167,23.81564927,0
26-05-2020 23:15,0,0,171924.5714,0,0,23.9593444,23.30047207,0
26-05-2020 23:30,0,0,172566.0893,0,0,23.6627584,22.656899,0
26-05-2020 23:45,0,0,163829,0,0,23.45834153,22.1916648,0
27-05-2020 00:00,0,0,0,0,0,23.35063673,21.8250304,0
27-05-2020 00:15,0,0,0,0,0,23.3878704,21.7501342,0
27-05-2020 00:30,0,0,0,0,0,23.41160473,21.65298853,0
27-05-2020 00:45,0,0,0,0,0,23.43953853,21.8520548,0
27-05-2020 01:00,0,0,0,0,0,23.47894071,22.0078015,0
27-05-2020 01:15,0,0,0,0,0,23.5569438,22.1949502,0
27-05-2020 01:30,0,0,0,0,0,23.6097004,22.21863807,0
27-05-2020 01:45,0,0,0,0,0,23.59573773,22.00262447,0
27-05-2020 02:00,0,0,0,0,0,23.378357,21.57012353,0
27-05-2020 02:15,0,0,0,0,0,23.29530833,21.20904747,0
27-05-2020 02:30,0,0,0,0,0,23.3853394,21.54802453,0
27-05-2020 02:45,0,0,0,0,0,24.11521193,22.05081173,0
27-05-2020 03:00,0,0,0,0,0,24.20928079,22.25391936,0
27-05-2020 03:15,0,0,0,0,0,24.11397707,21.96325473,0
27-05-2020 03:30,0,0,0,0,0,24.00773507,21.68212693,0
27-05-2020 03:45,0,0,0,0,0,23.8672546,21.50230327,0
27-05-2020 04:00,0,0,0,0,0,23.61861967,21.46971233,0
27-05-2020 04:15,0,0,0,0,0,23.4968382,21.60178413,0
27-05-2020 04:30,0,0,0,0,0,23.55595913,21.48046053,0
27-05-2020 04:45,0,0,0,0,0,23.59987593,21.4868164,0
27-05-2020 05:00,0,0,0,0,0,23.59153247,21.53707273,0
27-05-2020 05:15,0,0,0,0,0,23.45699443,21.57733386,0
27-05-2020 05:30,0,0,0,0,0,23.4064474,21.70099893,0
27-05-2020 05:45,0,0,0,0,0,23.3181456,21.41036373,0.000840537
27-05-2020 06:00,3120.982143,301.2964286,9.017857144,3120.982143,301.2964286,23.216046,21.40639047,0.011790448
27-05-2020 06:15,8243.95,796.7203572,144.3357143,11364.93214,1098.016786,23.13891793,21.6591104,0.027574786
27-05-2020 06:30,18215.48214,1767.576786,439.8571428,29580.41429,2865.593571,23.3408814,22.568992,0.060635709
27-05-2020 06:45,33365.60714,3259.919643,1065.446429,62946.02143,6125.513214,24.0415672,23.86104327,0.111289976
27-05-2020 07:00,42938.19048,4209.030952,2021.136905,105884.2119,10334.54417,24.46488453,24.94425653,0.161657135
27-05-2020 07:15,43057.08928,4217.064286,3008.964286,148941.3012,14551.60845,24.71102907,25.49090773,0.154212341
27-05-2020 07:30,74281.73214,7297.698214,4461.375,223223.0333,21849.30667,25.21572214,29.4314075,0.254299814
27-05-2020 07:45,86378.92857,8485.331429,6428.953571,309601.9619,30334.6381,25.71132827,33.47119533,0.302042678
27-05-2020 08:00,102644.125,10070.15357,8696.892857,412246.0869,40404.79167,26.1143576,35.9672974,0.342457051
27-05-2020 08:15,127223.0119,12468.25655,11523.39881,539469.0988,52873.04821,26.739856,38.96813347,0.453155868
27-05-2020 08:30,124004.5714,12154.98393,14773.75,663473.6702,65028.03214,27.1763814,40.5386984,0.448512161
27-05-2020 08:45,158182.4762,15489.05179,18233.94048,821656.1464,80517.08393,27.553778,41.0835084,0.560151563
27-05-2020 09:00,177142.1071,17336.9375,22224.86071,998798.2536,97854.02143,27.84234427,44.2842408,0.613478271
27-05-2020 09:15,182864.0893,17893.54571,26561.77857,1181662.343,115747.5671,28.18399247,47.58702807,0.63148828
27-05-2020 09:30,189068.6726,18493.11964,31056.92857,1370731.015,134240.6868,28.57059727,49.2665142,0.690779268
27-05-2020 09:45,184712.675,18059.75643,36002.84643,1555443.69,152300.4432,29.14159064,50.96223693,0.626492534
27-05-2020 10:00,179902.3,17598.71667,40767.08333,1735345.99,169899.1599,29.01158633,47.63928911,0.66640501
27-05-2020 10:15,135950.6607,13316.06964,43932.01786,1871296.651,183215.2295,29.15021621,46.96144336,0.455251928
27-05-2020 10:30,186942.0417,18280.27798,47999.23809,2058238.693,201495.5075,29.15719787,47.72198893,0.611992378
27-05-2020 10:45,161357.5,15787.47143,51852.71429,2219596.193,217282.9789,29.738853,47.4182232,0.563158282
27-05-2020 11:00,168393.9643,16477.12857,56297.75,2387990.157,233760.1075,29.9996884,49.96857287,0.562169516
27-05-2020 11:15,248979.0953,24291.77024,60747.11905,2636969.252,258051.8777,30.1848064,50.714097,0.833666439
27-05-2020 11:30,268791.6667,26215.60595,67300.30953,2905760.919,284267.4837,31.2950174,60.84368073,0.965868116
27-05-2020 11:45,213991.25,20899.34821,73422.67857,3119752.169,305166.8319,31.85807493,61.51417647,0.754565452
27-05-2020 12:00,266222.5,25971.92679,79123.80357,3385974.669,331138.7587,31.9470338,62.420866,1.036560771
27-05-2020 12:15,173560.8214,16976.70536,84716.60714,3559535.49,348115.464,32.10408907,59.94949336,0.598315773
27-05-2020 12:30,153139.9107,14987.66071,88370.44643,3712675.401,363103.1248,32.0959512,51.93161207,0.574868747
27-05-2020 12:45,171476.7857,16768.95,92915.58928,3884152.187,379872.0748,32.27157787,53.3307006,0.627404351
27-05-2020 13:00,202277.625,19769.525,97403.19643,4086429.812,399641.5998,32.52562053,52.57054207,0.717466171
27-05-2020 13:15,107412.8929,10534.53214,101184.375,4193842.705,410176.1319,32.66443473,48.46199133,0.348882337
27-05-2020 13:30,95533.1131,9377.582738,103460.994,4289375.818,419553.7146,32.20655313,42.75568833,0.299481069
27-05-2020 13:45,97894.125,9609.105357,105916.1429,4387269.943,429162.82,32.32926847,42.2032632,0.305706647
27-05-2020 14:00,93571.26786,9189.553571,108227.3929,4480841.211,438352.3736,32.31917287,41.91299827,0.303740071
27-05-2020 14:15,90297.41072,8869.758929,110523.7143,4571138.621,447222.1325,32.30150967,42.75711873,0.285697924
